Date,State,Confirmed,Recovered,Deceased,Other,Tested
4/8/2021,Haryana,307510,287151,3230,0,6487798
4/8/2021,Jharkhand,132790,122383,1158,0,6049068
4/8/2021,Jammu and Kashmir,135662,128020,2019,0,6373912
4/8/2021,Karnataka,1040130,973949,12767,19,22323599
4/8/2021,Kerala,1148948,1110283,4729,319,13578641
4/8/2021,Ladakh,10503,9868,130,0,110068
4/8/2021,Lakshadweep,778,714,1,5,51231
4/8/2021,Maharashtra,3229547,2649757,57028,1445,21385551
4/8/2021,Meghalaya,14165,13883,151,0,414890
4/8/2021,Manipur,29463,29001,375,0,584391
4/8/2021,Madhya Pradesh,322338,290165,4113,0,6628934
4/8/2021,Mizoram,4522,4454,11,0,258555
4/8/2021,Nagaland,12381,11984,91,158,137712
4/8/2021,Odisha,345526,338890,1976,0,9275631
4/8/2021,Punjab,263090,229367,7334,0,6235386
4/8/2021,Puducherry,43242,40555,687,0,692810
4/8/2021,Rajasthan,350317,326299,2886,0,7230603
4/8/2021,Sikkim,6323,5980,136,110,83701
4/8/2021,Telangana,318704,303601,1741,0,10659953
4/8/2021,Tamil Nadu,915386,872415,12840,0,20258907
4/8/2021,Tripura,33609,33072,390,23,648832
4/8/2021,India,13057955,11910742,167694,5288,254041584
4/8/2021,Uttar Pradesh,654404,606063,9003,0,36147340
4/8/2021,Uttarakhand,105498,97000,1744,1712,2950213
4/8/2021,West Bengal,602807,576328,10370,0,9396694
4/9/2021,Andaman and Nicobar Islands,5161,5028,62,0,333671
4/9/2021,Andhra Pradesh,918597,894896,7279,0,15365743
4/9/2021,Arunachal Pradesh,16875,16789,56,0,416577
4/9/2021,Assam,219553,215828,1115,1347,7380587
4/9/2021,Bihar,276004,265048,1598,1,24375830
4/9/2021,Chandigarh,29943,26337,393,0,334548
4/9/2021,Chhattisgarh,418678,337156,4654,0,6126295
4/9/2021,Delhi,706526,668699,11196,0,15366581
4/9/2021,Dadra and Nagar Haveli and Daman and Diu,3887,3624,2,33,72410
4/9/2021,Goa,61239,56797,845,0,566872
4/9/2021,Gujarat,337015,309626,4697,0,14567455
4/9/2021,Himachal Pradesh,68173,62298,1090,126,1318463
4/9/2021,Haryana,310504,289121,3241,0,6524024
4/9/2021,Jharkhand,134715,122936,1175,0,6074786
4/9/2021,Jammu and Kashmir,136470,128332,2023,0,6416947
4/9/2021,Karnataka,1048085,977169,12813,19,22458762
4/9/2021,Kerala,1154011,1112758,4751,321,13641881
4/9/2021,Ladakh,10619,9932,130,0,110068
4/9/2021,Lakshadweep,784,723,1,5,51803
4/9/2021,Maharashtra,3288540,2695148,57329,1460,21631258
4/9/2021,Meghalaya,14207,13889,151,0,417459
4/9/2021,Manipur,29475,29009,375,0,585041
4/9/2021,Madhya Pradesh,327220,292598,4136,0,6666396
4/9/2021,Mizoram,4558,4457,11,0,259943
4/9/2021,Nagaland,12388,11988,91,158,137712
4/9/2021,Odisha,346808,339200,1977,0,9304712
4/9/2021,Punjab,266494,231885,7390,0,6270878
4/9/2021,Puducherry,43465,40694,687,0,696561
4/9/2021,Rajasthan,354287,327304,2898,0,7285519
4/9/2021,Sikkim,6329,5980,136,110,83701
4/9/2021,Telangana,321182,303964,1746,0,10761939
4/9/2021,Tamil Nadu,920827,874305,12863,0,20347042
4/9/2021,Tripura,33641,33080,390,23,650518
4/9/2021,India,13202952,11988045,168467,5389,255214803
4/9/2021,Uttar Pradesh,663991,606646,9039,0,36344993
4/9/2021,Uttarakhand,106246,97327,1749,1786,2982382
4/9/2021,West Bengal,606455,577474,10378,0,9432811
4/10/2021,Andaman and Nicobar Islands,5175,5038,62,0,335784
4/10/2021,Andhra Pradesh,921906,895949,7291,0,15397672
4/10/2021,Arunachal Pradesh,16878,16790,56,0,416897
4/10/2021,Assam,219958,215907,1117,1347,7448662
4/10/2021,Bihar,279473,265870,1604,1,24470942
4/10/2021,Chandigarh,30341,26680,396,0,337663
4/10/2021,Chhattisgarh,432776,342139,4777,0,6176451
4/10/2021,Delhi,714423,674415,11235,0,15443955
4/10/2021,Dadra and Nagar Haveli and Daman and Diu,3990,3639,2,33,72410
4/10/2021,Goa,61779,56964,846,0,569832
4/10/2021,Gujarat,342026,312151,4746,0,14716579
4/10/2021,Himachal Pradesh,69116,62671,1102,118,1327078
4/10/2021,Haryana,313441,290736,3252,0,6558260
4/10/2021,Jharkhand,137088,123603,1192,0,6103660
4/10/2021,Jammu and Kashmir,137475,128691,2029,0,6459007
4/10/2021,Karnataka,1055040,980519,12849,19,22557552
4/10/2021,Kerala,1160205,1115342,4768,321,13703838
4/10/2021,Ladakh,10765,10023,131,0,110068
4/10/2021,Lakshadweep,794,728,1,5,52199
4/10/2021,Maharashtra,3343951,2748153,57638,1478,21851235
4/10/2021,Meghalaya,14246,13893,151,0,419769
4/10/2021,Manipur,29486,29010,375,0,586090
4/10/2021,Madhya Pradesh,332206,295339,4160,0,6703934
4/10/2021,Mizoram,4583,4457,11,0,260728
4/10/2021,Nagaland,12400,11990,91,162,138300
4/10/2021,Odisha,348182,339603,1979,0,9338708
4/10/2021,Punjab,269733,234270,7448,0,6308652
4/10/2021,Puducherry,43737,40830,689,0,700382
4/10/2021,Rajasthan,358688,327866,2916,0,7341539
4/10/2021,Sikkim,6351,5982,136,110,83701
4/10/2021,Telangana,324091,304548,1752,0,10873665
4/10/2021,Tamil Nadu,926816,876257,12886,0,20431588
4/10/2021,Tripura,33682,33081,390,23,651965
4/10/2021,India,13355517,12078373,169305,5459,256626850
4/10/2021,Uttar Pradesh,676739,608853,9085,0,36557245
4/10/2021,Uttarakhand,107479,97644,1752,1842,3016050
4/10/2021,West Bengal,610498,578742,10390,0,9469676
4/11/2021,Andaman and Nicobar Islands,5190,5040,62,0,337833
4/11/2021,Andhra Pradesh,925401,897147,7300,0,15429391
4/11/2021,Arunachal Pradesh,16882,16790,56,0,417041
4/11/2021,Assam,220310,215943,1118,1347,7521991
4/11/2021,Bihar,283229,266923,1610,1,24569965
4/11/2021,Chandigarh,30743,27037,399,0,340849
4/11/2021,Chhattisgarh,443297,348121,4899,0,6216629
4/11/2021,Delhi,725197,679573,11283,0,15558243
4/11/2021,Dadra and Nagar Haveli and Daman and Diu,4067,3659,2,33,72410
4/11/2021,Goa,62304,57134,848,0,572337
4/11/2021,Gujarat,347495,315127,4800,0,14861756
4/11/2021,Himachal Pradesh,69686,63177,1102,118,1332264
4/11/2021,Haryana,316881,292632,3268,0,6593116
4/11/2021,Jharkhand,139384,124238,1213,0,6142991
4/11/2021,Jammu and Kashmir,138390,129021,2034,0,6502828
4/11/2021,Karnataka,1065290,983157,12889,19,22690258
4/11/2021,Kerala,1167191,1117700,4784,322,13768841
4/11/2021,Ladakh,10780,10037,131,0,110068
4/11/2021,Lakshadweep,799,731,1,5,52412
4/11/2021,Maharashtra,3407245,2782161,57987,1510,22114372
4/11/2021,Meghalaya,14274,13933,151,0,421655
4/11/2021,Manipur,29496,29013,376,0,586817
4/11/2021,Madhya Pradesh,338145,298645,4184,0,6743222
4/11/2021,Mizoram,4612,4458,11,0,262310
4/11/2021,Nagaland,12405,11992,93,163,138515
4/11/2021,Odisha,349561,340062,1979,0,9370359
4/11/2021,Punjab,272772,237391,7507,0,6346316
4/11/2021,Puducherry,44043,41036,691,0,703730
4/11/2021,Rajasthan,363793,328881,2926,0,7398952
4/11/2021,Sikkim,6405,5983,136,128,83701
4/11/2021,Telangana,327278,305335,1759,0,10988976
4/11/2021,Tamil Nadu,933434,878571,12908,0,20520126
4/11/2021,Tripura,33730,33081,390,23,653832
4/11/2021,India,13525432,12153753,170209,5511,257806986
4/11/2021,Uttar Pradesh,692015,611622,9152,0,36761069
4/11/2021,Uttarakhand,108812,97887,1760,1842,3048668
4/11/2021,West Bengal,614896,580515,10400,0,9510048
4/12/2021,Andaman and Nicobar Islands,5201,5050,62,0,339482
4/12/2021,Andhra Pradesh,928664,898238,7311,0,15463146
4/12/2021,Arunachal Pradesh,16888,16791,56,0,417356
4/12/2021,Assam,220893,216041,1118,1347,7624173
4/12/2021,Bihar,286228,267559,1616,1,24649983
4/12/2021,Chandigarh,31167,27412,400,0,343981
4/12/2021,Chhattisgarh,456873,352986,5031,0,6262626
4/12/2021,Delhi,736688,687238,11355,0,15650640
4/12/2021,Dadra and Nagar Haveli and Daman and Diu,4194,3678,2,35,72410
4/12/2021,Goa,62780,57365,850,0,574614
4/12/2021,Gujarat,353516,317981,4855,0,15005034
4/12/2021,Himachal Pradesh,70775,63558,1111,37,1338611
4/12/2021,Haryana,320699,294930,3282,0,6618104
4/12/2021,Jharkhand,141750,125175,1232,0,6180019
4/12/2021,Jammu and Kashmir,139381,129439,2034,0,6536949
4/12/2021,Karnataka,1074869,985924,12941,19,22806423
4/12/2021,Kerala,1172883,1120174,4795,322,13814258
4/12/2021,Ladakh,10905,10053,131,0,110068
4/12/2021,Lakshadweep,813,732,1,5,52773
4/12/2021,Maharashtra,3458996,2834473,58245,1532,22322393
4/12/2021,Meghalaya,14300,13956,151,0,422738
4/12/2021,Manipur,29514,29035,376,0,587729
4/12/2021,Madhya Pradesh,344634,301762,4221,0,6781528
4/12/2021,Mizoram,4619,4468,12,0,262830
4/12/2021,Nagaland,12416,11992,93,164,138701
4/12/2021,Odisha,351302,340600,1981,0,9400456
4/12/2021,Punjab,276223,240798,7559,0,6368902
4/12/2021,Puducherry,44555,41268,693,0,707181
4/12/2021,Rajasthan,369564,330172,2951,0,7425270
4/12/2021,Sikkim,6410,5985,136,134,83701
4/12/2021,Telangana,329529,305900,1765,0,11068003
4/12/2021,Tamil Nadu,940145,880910,12927,0,20603108
4/12/2021,Tripura,33740,33083,391,23,654703
4/12/2021,India,13686286,12250499,171089,5660,259207108
4/12/2021,Uttar Pradesh,705619,614819,9224,0,36954537
4/12/2021,Uttarakhand,110146,98492,1767,2041,3085100
4/12/2021,West Bengal,619407,582462,10414,0,9547164
4/13/2021,Andaman and Nicobar Islands,5209,5054,62,0,341557
4/13/2021,Andhra Pradesh,932892,899721,7321,0,15498728
4/13/2021,Arunachal Pradesh,16902,16791,56,0,417994
4/13/2021,Assam,221483,216093,1119,1347,7683483
4/13/2021,Bihar,290385,268606,1630,1,24743506
4/13/2021,Chandigarh,31564,27793,401,0,346766
4/13/2021,Chhattisgarh,471994,357668,5187,0,6316419
4/13/2021,Delhi,750156,695210,11436,0,15753100
4/13/2021,Dadra and Nagar Haveli and Daman and Diu,4301,3699,2,35,72410
4/13/2021,Goa,63342,57601,853,0,577121
4/13/2021,Gujarat,360206,320729,4922,0,15154363
4/13/2021,Himachal Pradesh,71394,63966,1122,37,1347341
4/13/2021,Haryana,324544,297039,3298,0,6652932
4/13/2021,Jharkhand,144594,126178,1261,0,6216693
4/13/2021,Jammu and Kashmir,140650,129932,2037,0,6573965
4/13/2021,Karnataka,1083647,992003,13008,19,22928322
4/13/2021,Kerala,1180398,1123133,4815,322,13887699
4/13/2021,Ladakh,11070,10088,131,0,110068
4/13/2021,Lakshadweep,834,741,1,5,53108
4/13/2021,Maharashtra,3519208,2866097,58526,1543,22560051
4/13/2021,Meghalaya,14387,13966,151,0,424940
4/13/2021,Manipur,29540,29046,376,0,588540
4/13/2021,Madhya Pradesh,353632,305832,4261,0,6828054
4/13/2021,Mizoram,4655,4469,12,0,264490
4/13/2021,Nagaland,12427,11995,93,165,138968
4/13/2021,Odisha,353086,341123,1983,0,9428469
4/13/2021,Punjab,279203,243410,7609,0,6407939
4/13/2021,Puducherry,44973,41477,696,0,712231
4/13/2021,Rajasthan,375092,331423,2979,0,7484479
4/13/2021,Sikkim,6435,5990,136,137,83701
4/13/2021,Telangana,332581,306678,1772,0,11181010
4/13/2021,Tamil Nadu,947129,884199,12945,0,20686440
4/13/2021,Tripura,33802,33090,391,23,656802
4/13/2021,India,13871592,12332770,172115,5675,260618866
4/13/2021,Uttar Pradesh,723582,618293,9309,0,37173548
4/13/2021,Uttarakhand,112071,98897,1780,2041,3131226
4/13/2021,West Bengal,624224,584740,10434,0,9589378
4/14/2021,Andaman and Nicobar Islands,5247,5078,63,0,343431
4/14/2021,Andhra Pradesh,937049,901327,7339,0,15534460
4/14/2021,Arunachal Pradesh,16912,16792,56,0,418290
4/14/2021,Assam,221868,216199,1122,1347,7713548
4/14/2021,Bihar,295171,269795,1651,1,24843640
4/14/2021,Chandigarh,31985,28210,404,0,349851
4/14/2021,Chhattisgarh,486244,362301,5307,0,6362947
4/14/2021,Delhi,767438,705162,11540,0,15861634
4/14/2021,Dadra and Nagar Haveli and Daman and Diu,4405,3728,2,37,72410
4/14/2021,Goa,63815,57846,857,0,579357
4/14/2021,Gujarat,367616,323371,4995,0,15307435
4/14/2021,Himachal Pradesh,72319,64218,1135,37,1354979
4/14/2021,Haryana,329942,299205,3316,0,6692475
4/14/2021,Jharkhand,147792,127976,1292,0,6254279
4/14/2021,Jammu and Kashmir,141736,130304,2042,0,6611924
4/14/2021,Karnataka,1094912,996367,13046,19,23041564
4/14/2021,Kerala,1189176,1125775,4837,323,13952957
4/14/2021,Ladakh,11278,10095,132,0,110068
4/14/2021,Lakshadweep,845,741,1,5,53552
4/14/2021,Maharashtra,3578160,2905721,58804,1565,22802200
4/14/2021,Meghalaya,14485,13971,151,0,427651
4/14/2021,Manipur,29561,29052,376,0,589389
4/14/2021,Madhya Pradesh,363352,309489,4312,0,6872786
4/14/2021,Mizoram,4685,4470,12,0,266380
4/14/2021,Nagaland,12440,12097,93,167,139312
4/14/2021,Odisha,355353,341733,1986,0,9461720
4/14/2021,Punjab,282505,246583,7672,0,6440181
4/14/2021,Puducherry,45449,41719,698,0,716607
4/14/2021,Rajasthan,381292,333379,3008,0,7524365
4/14/2021,Sikkim,6456,5990,136,137,83701
4/14/2021,Telangana,334738,307499,1780,0,11253374
4/14/2021,Tamil Nadu,954948,887663,12970,0,20784108
4/14/2021,Tripura,33841,33112,391,26,658885
4/14/2021,India,14071176,12426195,173153,5745,262003415
4/14/2021,Uttar Pradesh,744021,622810,9376,0,37384344
4/14/2021,Uttarakhand,114024,99380,1793,2081,3176482
4/14/2021,West Bengal,630116,587037,10458,0,9632841
4/15/2021,Andaman and Nicobar Islands,5262,5082,63,0,345485
4/15/2021,Andhra Pradesh,942135,903072,7353,0,15570201
4/15/2021,Arunachal Pradesh,16920,16798,56,0,418501
4/15/2021,Assam,222367,216284,1123,1347,7731871
4/15/2021,Bihar,301304,270550,1675,1,24944876
4/15/2021,Chandigarh,32397,28619,407,0,352815
4/15/2021,Chhattisgarh,501500,374289,5442,0,6416401
4/15/2021,Delhi,784137,718176,11652,0,15944203
4/15/2021,Dadra and Nagar Haveli and Daman and Diu,4518,3744,4,36,72410
4/15/2021,Goa,64572,58028,862,0,582068
4/15/2021,Gujarat,375768,326394,5076,0,15466550
4/15/2021,Himachal Pradesh,73353,64807,1146,38,1360794
4/15/2021,Haryana,335800,301948,3334,0,6723968
4/15/2021,Jharkhand,151272,129301,1320,0,6292389
4/15/2021,Jammu and Kashmir,142877,130791,2046,0,6648718
4/15/2021,Karnataka,1109650,999958,13112,19,23170964
4/15/2021,Kerala,1197302,1128475,4857,324,14013857
4/15/2021,Ladakh,11464,10167,132,0,110068
4/15/2021,Lakshadweep,901,749,1,5,54076
4/15/2021,Maharashtra,3639855,2959056,59153,1586,23036652
4/15/2021,Meghalaya,14582,13974,151,0,429358
4/15/2021,Manipur,29579,29062,376,0,590238
4/15/2021,Madhya Pradesh,373518,313459,4365,0,6920606
4/15/2021,Mizoram,4722,4477,12,0,268697
4/15/2021,Nagaland,12482,12100,93,168,139558
4/15/2021,Odisha,358342,342570,1988,0,9496291
4/15/2021,Punjab,286816,249061,7722,0,6473869
4/15/2021,Puducherry,45862,41895,699,0,719418
4/15/2021,Rajasthan,387950,335633,3041,0,7567748
4/15/2021,Sikkim,6497,5995,136,137,83701
4/15/2021,Telangana,338045,308396,1788,0,11360001
4/15/2021,Tamil Nadu,962935,891839,12999,0,20879495
4/15/2021,Tripura,33841,33112,391,26,658885
4/15/2021,India,14288014,12544094,174337,5868,263476625
4/15/2021,Uttar Pradesh,766360,627032,9480,0,37590753
4/15/2021,Uttarakhand,116244,99777,1802,2181,3215093
4/15/2021,West Bengal,636885,589424,10480,0,9674962
4/16/2021,Andaman and Nicobar Islands,5289,5110,63,0,347489
4/16/2021,Andhra Pradesh,948231,905266,7373,0,15606163
4/16/2021,Arunachal Pradesh,16948,16800,56,0,419072
4/16/2021,Assam,222940,216397,1127,1347,7764292
4/16/2021,Bihar,307557,272403,1688,1,25045280
4/16/2021,Chandigarh,32878,29047,408,0,355840
4/16/2021,Chhattisgarh,516412,386529,5580,0,6465985
4/16/2021,Delhi,803623,730825,11793,0,16043160
4/16/2021,Dadra and Nagar Haveli and Daman and Diu,4656,3769,4,36,72410
4/16/2021,Goa,65499,58310,868,0,585257
4/16/2021,Gujarat,384688,329781,5170,0,15627525
4/16/2021,Himachal Pradesh,74195,65291,1155,38,1367183
4/16/2021,Haryana,342077,304906,3354,0,6765626
4/16/2021,Jharkhand,155115,130694,1376,0,6327654
4/16/2021,Jammu and Kashmir,144021,131353,2048,0,6683730
4/16/2021,Karnataka,1124509,1003985,13190,19,23304701
4/16/2021,Kerala,1207333,1132267,4878,324,14081632
4/16/2021,Ladakh,11709,10214,132,0,110068
4/16/2021,Lakshadweep,945,760,1,5,54763
4/16/2021,Maharashtra,3703584,3004391,59551,1608,23308878
4/16/2021,Meghalaya,14703,13986,152,0,431805
4/16/2021,Manipur,29610,29069,376,0,591431
4/16/2021,Madhya Pradesh,384563,320955,4425,0,6970509
4/16/2021,Mizoram,4747,4482,12,0,271178
4/16/2021,Nagaland,12504,12102,94,169,139828
4/16/2021,Odisha,361450,343522,1991,0,9528182
4/16/2021,Punjab,290707,252190,7772,0,6517986
4/16/2021,Puducherry,46393,42115,702,0,724132
4/16/2021,Rajasthan,395309,338424,3072,0,7628646
4/16/2021,Sikkim,6519,6005,136,137,83701
4/16/2021,Telangana,341885,309594,1797,0,11481881
4/16/2021,Tamil Nadu,971384,896759,13032,0,20976696
4/16/2021,Tripura,33872,33119,391,26,660465
4/16/2021,India,14522016,12666980,175675,6134,264972022
4/16/2021,Uttar Pradesh,793720,633461,9583,0,37814182
4/16/2021,Uttarakhand,118646,100857,1819,2424,3248037
4/16/2021,West Bengal,643795,592242,10506,0,9715115
4/17/2021,Andaman and Nicobar Islands,5331,5146,64,0,349739
4/17/2021,Andhra Pradesh,955455,907598,7388,0,15642070
4/17/2021,Arunachal Pradesh,16967,16806,56,0,419731
4/17/2021,Assam,223816,216546,1129,1347,7807560
4/17/2021,Bihar,315427,274207,1722,1,25145835
4/17/2021,Chandigarh,33309,29485,410,0,358856
4/17/2021,Chhattisgarh,532495,396357,5738,0,6519901
4/17/2021,Delhi,827998,746239,11960,0,16142390
4/17/2021,Dadra and Nagar Haveli and Daman and Diu,4764,3794,4,36,72410
4/17/2021,Goa,66261,58746,872,0,588751
4/17/2021,Gujarat,394229,333564,5267,0,15801091
4/17/2021,Himachal Pradesh,75587,65947,1167,29,1378090
4/17/2021,Haryana,349794,307850,3386,0,6809613
4/17/2021,Jharkhand,158953,131928,1406,0,6368644
4/17/2021,Jammu and Kashmir,145166,132205,2051,0,6720261
4/17/2021,Karnataka,1141998,1009549,13270,19,23448009
4/17/2021,Kerala,1221168,1135921,4905,327,14162843
4/17/2021,Ladakh,12071,10267,133,0,110068
4/17/2021,Lakshadweep,1051,765,1,5,56009
4/17/2021,Maharashtra,3770707,3061174,59970,1630,23580913
4/17/2021,Meghalaya,14798,13997,152,0,433687
4/17/2021,Manipur,29649,29083,376,0,592588
4/17/2021,Madhya Pradesh,395832,327452,4491,0,7023077
4/17/2021,Mizoram,4809,4483,12,0,273248
4/17/2021,Nagaland,12536,12102,94,173,140194
4/17/2021,Odisha,364594,344825,1995,0,9565427
4/17/2021,Punjab,295138,254805,7834,0,6561028
4/17/2021,Puducherry,47108,42313,705,0,728880
4/17/2021,Rajasthan,404355,341247,3109,0,7695207
4/17/2021,Sikkim,6591,6009,136,141,83701
4/17/2021,Telangana,346331,311008,1809,0,11608116
4/17/2021,Tamil Nadu,980728,902022,13071,0,21077500
4/17/2021,Tripura,33930,33130,391,26,662606
4/17/2021,India,14782911,12805189,177173,6236,266538416
4/17/2021,Uttar Pradesh,821054,641292,9703,0,38029865
4/17/2021,Uttarakhand,121403,101659,1856,2502,3300338
4/17/2021,West Bengal,651508,595668,10540,0,9762086
4/18/2021,Andaman and Nicobar Islands,5390,5200,64,0,352086
4/18/2021,Andhra Pradesh,962037,909941,7410,0,15677992
4/18/2021,Arunachal Pradesh,16987,16809,56,0,419969
4/18/2021,Assam,224455,216705,1135,1347,7830860
4/18/2021,Bihar,324117,277667,1749,1,25246439
4/18/2021,Chandigarh,33934,29896,413,0,362406
4/18/2021,Chhattisgarh,544840,410913,5908,0,6562553
4/18/2021,Delhi,853460,766398,12121,0,16228010
4/18/2021,Dadra and Nagar Haveli and Daman and Diu,4968,3844,4,36,72410
4/18/2021,Goa,67212,59277,883,0,592007
4/18/2021,Gujarat,404569,337545,5377,0,15966802
4/18/2021,Himachal Pradesh,76375,66479,1177,23,1386599
4/18/2021,Haryana,356971,311339,3415,0,6853496
4/18/2021,Jharkhand,162945,133479,1456,0,6410544
4/18/2021,Jammu and Kashmir,146692,133168,2057,0,6760101
4/18/2021,Karnataka,1161065,1014152,13351,19,23593654
4/18/2021,Kerala,1239425,1140486,4930,327,14271741
4/18/2021,Ladakh,12131,10351,133,0,110068
4/18/2021,Lakshadweep,1165,769,1,5,57376
4/18/2021,Maharashtra,3839338,3106828,60473,1649,23854185
4/18/2021,Meghalaya,14869,14038,153,0,435552
4/18/2021,Manipur,29721,29090,376,0,593783
4/18/2021,Madhya Pradesh,408080,334947,4557,0,7076705
4/18/2021,Mizoram,4859,4509,12,0,273248
4/18/2021,Nagaland,12555,12110,94,173,140449
4/18/2021,Odisha,368258,346134,1997,0,9599877
4/18/2021,Punjab,300038,257946,7902,0,6607723
4/18/2021,Puducherry,47771,42595,708,0,733950
4/18/2021,Rajasthan,414617,344331,3151,0,7760082
4/18/2021,Sikkim,6696,6014,136,147,83701
4/18/2021,Telangana,351424,312563,1824,0,11737753
4/18/2021,Tamil Nadu,991451,907947,13113,0,21187630
4/18/2021,Tripura,33999,33137,391,26,665194
4/18/2021,India,15057994,12949028,178793,6258,267894549
4/18/2021,Uttar Pradesh,851620,650333,9830,0,38266474
4/18/2021,Uttarakhand,124033,102367,1868,2505,3333159
4/18/2021,West Bengal,659927,599721,10568,0,9808160
4/19/2021,Andaman and Nicobar Islands,5421,5212,64,0,353754
4/19/2021,Andhra Pradesh,968000,912510,7437,0,15715757
4/19/2021,Arunachal Pradesh,17052,16820,56,0,421131
4/19/2021,Assam,225822,217017,1142,1347,7896270
4/19/2021,Bihar,331604,280286,1790,1,25329800
4/19/2021,Chandigarh,34546,30325,417,0,365412
4/19/2021,Chhattisgarh,558674,423591,6083,0,6611226
4/19/2021,Delhi,877146,787898,12361,0,16318706
4/19/2021,Dadra and Nagar Haveli and Daman and Diu,5103,3934,4,36,72410
4/19/2021,Goa,68152,59705,900,0,594733
4/19/2021,Gujarat,415972,341724,5494,0,16125282
4/19/2021,Himachal Pradesh,78070,67072,1190,25,1392242
4/19/2021,Haryana,363813,315002,3448,0,6885774
4/19/2021,Jharkhand,167235,135256,1502,0,6448625
4/19/2021,Jammu and Kashmir,148208,133981,2063,0,6794193
4/19/2021,Karnataka,1176850,1021250,13497,19,23716866
4/19/2021,Kerala,1253069,1144791,4951,327,14359016
4/19/2021,Ladakh,12306,10474,133,0,110068
4/19/2021,Lakshadweep,1282,786,1,5,58963
4/19/2021,Maharashtra,3898262,3159240,60824,1678,24075811
4/19/2021,Meghalaya,14979,14071,154,0,436898
4/19/2021,Manipur,29775,29102,377,0,594750
4/19/2021,Madhya Pradesh,420977,341783,4636,0,7127647
4/19/2021,Mizoram,4904,4518,12,0,273855
4/19/2021,Nagaland,12568,12110,94,175,140601
4/19/2021,Odisha,372703,347637,2001,0,9636052
4/19/2021,Punjab,304660,261364,7985,0,6639409
4/19/2021,Puducherry,48336,42931,713,0,737514
4/19/2021,Rajasthan,426584,346739,3204,0,7800262
4/19/2021,Sikkim,6705,6017,136,148,83701
4/19/2021,Telangana,355433,314441,1838,0,11820842
4/19/2021,Tamil Nadu,1002392,914119,13157,0,21299220
4/19/2021,Tripura,34031,33152,391,26,666583
4/19/2021,India,15315011,13103397,180550,6325,269414035
4/19/2021,Uttar Pradesh,879831,661311,9997,0,38467016
4/19/2021,Uttarakhand,126193,102899,1892,2538,3363489
